Country name,MedianAnnual cropsMammals,lower 95%Annual cropsMammals,upper 95%Annual cropsMammals,MedianPermanent cropsMammals,lower 95%Permanent cropsMammals,upper 95%Permanent cropsMammals,MedianPastureMammals,lower 95%PastureMammals,upper 95%PastureMammals,MedianUrbanMammals,lower 95%UrbanMammals,upper 95%UrbanMammals,MedianExtensive forestryMammals,lower 95%Extensive forestryMammals,upper 95%Extensive forestryMammals,MedianIntensive forestryMammals,lower 95%Intensive forestryMammals,upper 95%Intensive forestryMammals,MedianAnnual cropsBirds,lower 95%Annual cropsBirds,upper 95%Annual cropsBirds,MedianPermanent cropsBirds,lower 95%Permanent cropsBirds,upper 95%Permanent cropsBirds,MedianPastureBirds,lower 95%PastureBirds,upper 95%PastureBirds,MedianUrbanBirds,lower 95%UrbanBirds,upper 95%UrbanBirds,MedianExtensive forestryBirds,lower 95%Extensive forestryBirds,upper 95%Extensive forestryBirds,MedianIntensive forestryBirds,lower 95%Intensive forestryBirds,upper 95%Intensive forestryBirds,MedianAnnual cropsPlants,lower 95%Annual cropsPlants,upper 95%Annual cropsPlants,MedianPermanent cropsPlants,lower 95%Permanent cropsPlants,upper 95%Permanent cropsPlants,MedianPasturePlants,lower 95%PasturePlants,upper 95%PasturePlants,MedianUrbanPlants,lower 95%UrbanPlants,upper 95%UrbanPlants,MedianExtensive forestryPlants,lower 95%Extensive forestryPlants,upper 95%Extensive forestryPlants,MedianIntensive forestryPlants,lower 95%Intensive forestryPlants,upper 95%Intensive forestryPlants,MedianAnnual cropsAmphibians,lower 95%Annual cropsAmphibians,upper 95%Annual cropsAmphibians,MedianPermanent cropsAmphibians,lower 95%Permanent cropsAmphibians,upper 95%Permanent cropsAmphibians,MedianPastureAmphibians,lower 95%PastureAmphibians,upper 95%PastureAmphibians,MedianUrbanAmphibians,lower 95%UrbanAmphibians,upper 95%UrbanAmphibians,MedianExtensive forestryAmphibians,lower 95%Extensive forestryAmphibians,upper 95%Extensive forestryAmphibians,MedianIntensive forestryAmphibians,lower 95%Intensive forestryAmphibians,upper 95%Intensive forestryAmphibians,MedianAnnual cropsReptiles,lower 95%Annual cropsReptiles,upper 95%Annual cropsReptiles,MedianPermanent cropsReptiles,lower 95%Permanent cropsReptiles,upper 95%Permanent cropsReptiles,MedianPastureReptiles,lower 95%PastureReptiles,upper 95%PastureReptiles,MedianUrbanReptiles,lower 95%UrbanReptiles,upper 95%UrbanReptiles,MedianExtensive forestryReptiles,lower 95%Extensive forestryReptiles,upper 95%Extensive forestryReptiles,MedianIntensive forestryReptiles,lower 95%Intensive forestryReptiles,upper 95%Intensive forestryReptiles
Argentina,2.25E-10,-6.47E-10,1.08E-09,7.18E-11,-6.94E-10,9.69953E-10,1.80369E-10,-2.33809E-10,6.27866E-10,3.17537E-10,-9.75785E-10,1.48596E-09,8.60724E-11,-4.05641E-10,6.70175E-10,6.62195E-11,-5.18051E-10,7.83676E-10,6.3889E-10,-2.15785E-09,3.52967E-09,7.68282E-10,-2.57558E-09,4.07826E-09,5.13706E-10,-1.09581E-09,2.20097E-09,1.35761E-09,-3.85119E-09,5.94803E-09,1.28017E-10,-5.61429E-10,1.27119E-09,5.19197E-10,-1.9493E-09,3.49475E-09,4.07212E-09,-1.12834E-08,2.19437E-08,2.94989E-09,-1.05995E-08,1.94682E-08,2.09508E-09,-1.39483E-09,6.69116E-09,3.91717E-09,-1.23158E-08,2.1838E-08,5.97558E-10,-6.13557E-09,8.28603E-09,1.88999E-09,-7.43887E-09,1.43331E-08,8.73658E-11,-1.65657E-10,3.47432E-10,7.53001E-11,-2.0296E-10,3.83473E-10,6.01694E-11,-8.46798E-11,2.10083E-10,1.08143E-10,-2.93792E-10,4.68548E-10,1.67913E-11,-9.15666E-11,1.86888E-10,5.60973E-11,-1.81552E-10,3.72168E-10,2.02982E-10,-5.1069E-10,9.34152E-10,1.77209E-10,-4.71871E-10,9.87952E-10,1.10347E-10,-6.27517E-11,3.66445E-10,2.46031E-10,-7.06756E-10,1.32248E-09,4.1755E-11,-2.44014E-10,3.97737E-10,8.77727E-11,-3.80326E-10,6.47675E-10
Australia,2.23E-10,-5.09E-10,1.16E-09,6.00E-11,-5.86E-10,1.10326E-09,1.61191E-10,-1.59559E-10,1.09322E-09,2.48214E-10,-5.80251E-10,1.06883E-09,7.02566E-11,-3.21608E-10,6.86162E-10,4.46667E-11,-4.62039E-10,7.95767E-10,7.58914E-10,-2.42141E-09,5.07309E-09,1.03334E-09,-2.88059E-09,5.99711E-09,7.26574E-10,-1.1113E-09,4.80309E-09,1.3882E-09,-3.56477E-09,6.1471E-09,1.51022E-10,-6.17354E-10,1.74821E-09,6.11115E-10,-2.21729E-09,4.49022E-09,8.12983E-09,-2.20095E-08,3.93533E-08,5.25306E-09,-1.77216E-08,3.34574E-08,4.75601E-09,-5.00865E-09,2.5224E-08,5.8021E-09,-1.65476E-08,3.03247E-08,1.11961E-09,-7.87081E-09,1.67958E-08,2.13904E-09,-1.25199E-08,1.96726E-08,9.96358E-11,-2.31012E-10,5.647E-10,8.80151E-11,-2.82663E-10,5.4652E-10,6.51628E-11,-7.74216E-11,4.09522E-10,9.94182E-11,-2.78815E-10,5.05464E-10,1.66282E-11,-1.15214E-10,2.33793E-10,6.09222E-11,-2.27526E-10,4.83577E-10,6.40439E-10,-1.51142E-09,3.47929E-09,5.61159E-10,-1.47749E-09,3.1616E-09,3.06105E-10,-1.23121E-10,2.21218E-09,5.43426E-10,-1.28488E-09,2.7925E-09,1.09193E-10,-5.84478E-10,1.24205E-09,2.3062E-10,-9.63763E-10,1.96354E-09
Austria,3.79E-10,-1.08E-09,1.77E-09,1.56E-10,-1.37E-09,1.39967E-09,2.75875E-10,-8.87452E-10,1.36025E-09,5.28219E-10,-1.09792E-09,2.72215E-09,1.85632E-10,-1.08853E-09,8.05188E-10,1.21343E-10,-7.86864E-10,1.3278E-09,1.02259E-09,-2.25295E-09,3.62185E-09,1.22618E-09,-4.79272E-09,4.62041E-09,5.75338E-10,-4.28298E-09,6.32016E-09,1.84421E-09,-6.13994E-09,6.75761E-09,2.64317E-10,-4.51577E-10,1.28039E-09,8.3832E-10,-2.75325E-09,3.67683E-09,2.66613E-08,-2.88059E-08,9.77784E-08,1.96609E-08,-4.17924E-08,1.08154E-07,1.36276E-08,-4.90181E-08,4.11866E-08,2.4458E-08,-3.85024E-08,1.06107E-07,4.94384E-09,-3.18852E-08,3.23286E-08,1.07196E-08,-2.0782E-08,6.40696E-08,1.16748E-10,-7.73997E-11,3.30025E-10,1.02411E-10,-1.14786E-10,3.8924E-10,6.85225E-11,-1.87318E-10,2.21763E-10,1.37244E-10,-6.25911E-11,4.14305E-10,2.54937E-11,-9.36766E-11,1.55403E-10,7.99762E-11,-6.66743E-11,3.35613E-10,9.23801E-11,-6.36585E-11,2.31322E-10,8.13733E-11,-6.53683E-11,3.16793E-10,4.45463E-11,-7.32378E-11,1.49342E-10,1.08368E-10,-2.40027E-11,3.28765E-10,1.98668E-11,-8.30905E-11,1.14706E-10,4.62088E-11,-5.2142E-11,1.97593E-10
ANGUILLA,6.76E-09,-2.40E-09,2.22E-08,3.20E-09,-8.39E-09,2.18453E-08,4.5987E-09,-6.46701E-09,2.15026E-08,9.2687E-09,1.23473E-09,2.35758E-08,2.70913E-09,-6.01672E-09,1.68673E-08,1.93903E-09,-8.00682E-09,1.82897E-08,6.19485E-08,-2.29617E-08,2.03643E-07,7.56978E-08,-1.71804E-08,2.20779E-07,3.49292E-08,-8.96922E-08,2.02548E-07,1.1983E-07,1.93787E-08,2.62842E-07,1.41401E-08,-1.13997E-08,1.14693E-07,5.55944E-08,-2.89215E-08,1.95375E-07,9.98423E-08,-4.16448E-08,3.05764E-07,7.71635E-08,-3.35133E-08,2.76911E-07,5.74053E-08,-7.12589E-08,2.6857E-07,9.6044E-08,-6.64176E-09,2.71312E-07,1.78401E-08,-5.04934E-08,1.68456E-07,4.17289E-08,-5.34654E-08,2.04069E-07,4.49253E-09,-1.87849E-09,1.33521E-08,4.12797E-09,-1.67942E-09,1.23889E-08,2.67197E-09,-3.26417E-09,1.07827E-08,5.28323E-09,1.13913E-09,1.30922E-08,9.92897E-10,-1.78917E-09,9.06741E-09,3.09263E-09,-1.10461E-09,1.2786E-08,3.19553E-08,-1.43938E-08,8.56903E-08,2.84734E-08,-1.16929E-08,8.42458E-08,1.56022E-08,-9.65866E-09,6.61645E-08,3.66426E-08,8.93334E-09,8.40864E-08,6.71964E-09,-1.22426E-08,5.88205E-08,1.47259E-08,-1.51438E-08,6.94301E-08
Antarctica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahrain,1.49E-10,-8.03E-10,1.14E-09,5.29E-11,-7.01E-10,8.60007E-10,1.50706E-10,-1.05726E-10,2.83749E-10,2.18175E-10,-1.21757E-09,1.3795E-09,0,0,0,0,0,0,6.65242E-10,-5.36576E-09,8.1358E-09,9.38956E-10,-5.86628E-09,7.35361E-09,8.5483E-10,-9.1352E-10,1.84273E-09,1.65192E-09,-9.04693E-09,1.05105E-08,0,0,0,0,0,0,1.94159E-09,-1.02083E-08,1.63226E-08,1.40641E-09,-8.60427E-09,1.44262E-08,1.55423E-09,-1.76315E-09,2.84247E-09,1.90476E-09,-9.27199E-09,1.72101E-08,0,0,0,0,0,0,5.01718E-12,-3.437E-11,4.08875E-11,4.61078E-12,-2.6508E-11,3.31946E-11,4.39498E-12,-3.05508E-12,8.71275E-12,6.40536E-12,-4.0224E-11,3.82713E-11,0,0,0,0,0,0,2.71328E-10,-9.37001E-10,1.9444E-09,2.34975E-10,-1.5599E-09,1.55863E-09,1.5782E-10,-2.08433E-10,3.56179E-10,3.44693E-10,-1.72252E-09,2.07405E-09,0,0,0,0,0,0
Barbados,4.63E-09,-1.53E-09,1.44E-08,2.18E-09,-5.56E-09,1.45495E-08,3.12325E-09,-4.1957E-09,1.36848E-08,6.27923E-09,1.65692E-09,1.45334E-08,1.83353E-09,-4.0366E-09,1.09575E-08,1.34592E-09,-5.14927E-09,1.18898E-08,4.6904E-08,-1.52308E-08,1.49044E-07,5.69955E-08,-8.98963E-09,1.54867E-07,2.54223E-08,-5.49096E-08,1.44869E-07,8.98284E-08,3.11529E-08,1.83248E-07,1.06697E-08,-7.71025E-09,8.3832E-08,4.15913E-08,-1.89747E-08,1.35781E-07,9.14051E-08,-3.70776E-08,2.73141E-07,7.04831E-08,-2.91564E-08,2.47656E-07,5.26877E-08,-6.33989E-08,2.3554E-07,8.78635E-08,-4.45918E-09,2.39748E-07,1.6417E-08,-4.64629E-08,1.48309E-07,3.93737E-08,-4.92062E-08,1.80882E-07,4.40825E-09,-1.82087E-09,1.24662E-08,4.03982E-09,-1.59859E-09,1.16384E-08,2.61224E-09,-3.15122E-09,1.01382E-08,5.16111E-09,1.22927E-09,1.20395E-08,9.73748E-10,-1.71812E-09,8.41945E-09,3.01621E-09,-1.05259E-09,1.21672E-08,3.0096E-08,-1.36645E-08,7.71371E-08,2.67196E-08,-1.07888E-08,7.6853E-08,1.46697E-08,-8.94056E-09,6.07575E-08,3.44223E-08,8.84388E-09,7.54809E-08,6.2572E-09,-1.13807E-08,5.34142E-08,1.38348E-08,-1.40329E-08,6.41888E-08
Botswana,2.14E-10,-5.27E-10,9.78E-10,5.75E-11,-5.90E-10,8.88441E-10,1.6211E-10,-1.12035E-10,6.43076E-10,3.0198E-10,-8.41416E-10,1.3634E-09,6.70829E-11,-3.60452E-10,6.89373E-10,3.20807E-11,-3.30533E-10,5.8751E-10,5.78178E-10,-2.28383E-09,3.56043E-09,7.52707E-10,-2.6672E-09,3.98223E-09,5.15722E-10,-4.25431E-10,2.20523E-09,1.39239E-09,-3.69869E-09,5.72013E-09,1.16174E-10,-5.56926E-10,1.38907E-09,3.65849E-10,-1.54093E-09,2.62127E-09,2.38782E-09,-6.12075E-09,1.11003E-08,1.67138E-09,-5.62668E-09,1.03533E-08,1.45258E-09,-1.03139E-09,6.21146E-09,2.25657E-09,-6.7302E-09,1.14841E-08,2.73179E-10,-2.88168E-09,5.27022E-09,2.65184E-10,-2.27147E-09,3.86236E-09,4.74323E-11,-9.2256E-11,2.04375E-10,4.13967E-11,-1.14464E-10,2.01712E-10,3.23814E-11,-1.84285E-11,1.33618E-10,5.97053E-11,-1.62753E-10,2.22758E-10,7.33245E-12,-5.59815E-11,1.05272E-10,2.33459E-11,-8.90969E-11,1.46417E-10,2.14592E-10,-4.17787E-10,8.4291E-10,1.81518E-10,-4.45139E-10,8.77854E-10,1.04337E-10,-2.802E-11,4.27724E-10,2.51028E-10,-6.03875E-10,1.07303E-09,3.89211E-11,-2.00712E-10,4.25211E-10,5.358E-11,-1.73687E-10,3.78301E-10
BERMUDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium ,1.68E-10,-1.34E-10,4.91E-10,7.88E-11,-3.41E-10,6.26841E-10,1.25926E-10,-3.41674E-10,5.83546E-10,2.56993E-10,-3.18086E-10,8.95527E-10,7.42009E-11,-2.08857E-10,4.97024E-10,5.19183E-11,-2.65565E-10,5.51551E-10,5.34863E-10,-3.67747E-10,1.62374E-09,7.21748E-10,-2.28804E-10,2.12966E-09,3.11996E-10,-1.02425E-09,1.88476E-09,1.11079E-09,3.16566E-10,2.72183E-09,1.42535E-10,-1.94952E-10,8.2678E-10,5.37979E-10,-3.83071E-10,1.77237E-09,6.0298E-09,-1.99294E-09,1.59448E-08,4.19037E-09,-3.90149E-09,2.41016E-08,3.15628E-09,-8.92259E-09,1.80674E-08,5.50785E-09,-3.31762E-09,2.21454E-08,1.13011E-09,-5.19845E-09,1.6829E-08,6.75003E-10,-4.46191E-09,9.81776E-09,6.11605E-11,-3.26975E-11,1.6082E-10,5.68318E-11,-6.19291E-11,1.92016E-10,3.50138E-11,-7.49343E-11,1.79437E-10,7.62242E-11,-6.81861E-11,2.08597E-10,1.2938E-11,-4.09819E-11,1.13098E-10,4.18988E-11,-5.19463E-11,1.81425E-10,4.53284E-11,-2.05236E-11,1.12881E-10,4.07782E-11,-4.7062E-11,1.28171E-10,2.16196E-11,-2.6571E-11,1.02586E-10,5.52581E-11,-4.72994E-11,1.50617E-10,9.2879E-12,-2.96507E-11,7.78162E-11,2.07676E-11,-3.3825E-11,9.33053E-11
Bahamas,1.31E-09,-3.54E-09,7.34E-09,6.71E-10,-4.72E-09,5.08399E-09,9.2649E-10,-3.27344E-09,5.15556E-09,1.80162E-09,-5.25979E-09,1.03774E-08,6.67648E-10,-2.70874E-09,3.13765E-09,3.59563E-10,-3.61034E-09,5.05176E-09,1.26773E-08,-5.5649E-08,1.04135E-07,1.60278E-08,-7.1801E-08,1.20887E-07,1.07863E-08,-5.11962E-08,5.35288E-08,2.60498E-08,-1.01464E-07,1.74462E-07,3.62613E-09,-1.3382E-08,2.41306E-08,1.10565E-08,-6.17913E-08,8.44433E-08,4.56002E-08,-4.52971E-07,4.41028E-07,3.27309E-08,-4.09667E-07,3.80445E-07,3.38176E-08,-1.27546E-07,2.03022E-07,4.61539E-08,-4.93448E-07,4.77082E-07,1.45051E-08,-1.13752E-07,1.14163E-07,1.81825E-08,-2.55727E-07,2.26863E-07,1.44325E-09,-1.7988E-09,3.72331E-09,1.31242E-09,-1.67211E-09,3.55124E-09,8.30519E-10,-1.92545E-09,2.77976E-09,1.69704E-09,-6.20177E-10,5.78539E-09,3.27908E-10,-1.0989E-09,1.65813E-09,9.96178E-10,-7.89293E-10,4.64478E-09,1.01725E-08,-1.72336E-08,3.83571E-08,9.20976E-09,-1.92089E-08,3.97944E-08,5.46497E-09,-8.07587E-09,2.19209E-08,1.21887E-08,-1.62798E-08,5.16285E-08,2.56744E-09,-9.52402E-09,1.21905E-08,4.70455E-09,-1.46005E-08,3.02026E-08
Bangladesh,1.17E-09,-1.39E-10,3.95E-09,5.68E-10,-1.65E-09,4.28138E-09,7.61632E-10,-1.71403E-09,3.89039E-09,1.62843E-09,-1.43313E-09,5.34406E-09,5.07126E-10,-1.3794E-09,2.82054E-09,6.75458E-10,-1.2982E-09,3.88921E-09,3.68373E-09,-1.00423E-09,1.14632E-08,3.99134E-09,-3.16463E-09,1.41109E-08,1.61143E-09,-7.0365E-09,1.18273E-08,5.83922E-09,-2.50487E-09,1.83699E-08,6.74769E-10,-1.001E-09,4.49618E-09,3.09629E-09,-3.32212E-09,1.19374E-08,2.80257E-08,3.59742E-09,8.99398E-08,2.27916E-08,-1.22153E-08,8.3082E-08,2.00005E-08,-3.46321E-09,7.26096E-08,2.69043E-08,-1.22266E-08,8.20765E-08,5.31606E-09,-1.39106E-08,3.80656E-08,2.08274E-08,-9.80292E-09,6.8572E-08,9.37516E-11,-2.3537E-11,3.22751E-10,9.48859E-11,-1.32399E-10,3.67968E-10,5.28498E-11,-1.25148E-10,3.20063E-10,1.20411E-10,-1.61545E-10,4.29934E-10,2.02647E-11,-8.13824E-11,1.91537E-10,6.82147E-11,-1.10214E-10,3.43515E-10,4.42107E-10,-1.04878E-10,1.53538E-09,4.32808E-10,-5.66754E-10,1.64895E-09,2.11757E-10,-3.40942E-10,1.3199E-09,5.41681E-10,-8.18247E-10,1.79744E-09,8.98199E-11,-3.59175E-10,8.60248E-10,2.0274E-10,-4.44787E-10,1.16626E-09
Belize,5.44E-09,-3.49E-08,3.57E-08,1.90E-09,-3.69E-08,3.30537E-08,3.14847E-09,-2.20517E-08,3.67203E-08,7.72563E-09,-5.09028E-08,5.61129E-08,3.37645E-09,-5.50961E-09,9.84074E-09,1.50356E-09,-2.28099E-08,3.3053E-08,1.7364E-08,-5.35658E-08,8.08178E-08,1.99997E-08,-8.97921E-08,1.14708E-07,8.98762E-09,-8.94182E-08,1.03249E-07,2.98725E-08,-1.22933E-07,1.77849E-07,4.56991E-09,-6.11626E-09,1.39449E-08,1.4756E-08,-6.37766E-08,1.01218E-07,1.1012E-07,-9.22609E-07,1.15125E-06,7.88867E-08,-6.31907E-07,1.09235E-06,6.08251E-08,-4.89303E-07,1.05841E-06,1.07184E-07,-8.57566E-07,1.21162E-06,3.65729E-08,-1.55442E-07,1.88135E-07,5.08518E-08,-4.51284E-07,5.18429E-07,1.3734E-09,-5.22635E-09,1.01717E-08,1.1895E-09,-5.41324E-09,9.74171E-09,7.51301E-10,-4.22391E-09,7.13209E-09,1.61215E-09,-8.44851E-09,1.27164E-08,4.13191E-10,-1.43502E-09,1.90165E-09,9.07514E-10,-5.02656E-09,1.13433E-08,3.56612E-09,-2.83265E-08,1.99965E-08,3.04727E-09,-2.88582E-08,2.87194E-08,1.71906E-09,-1.00703E-08,1.54456E-08,4.11761E-09,-3.63237E-08,3.25936E-08,1.09734E-09,-3.49017E-09,5.91159E-09,1.51769E-09,-2.13381E-08,1.87837E-08
Bosnia and Herzegovina,9.04E-10,-6.71E-10,2.31E-09,4.11E-10,-1.66E-09,4.53277E-09,5.56143E-10,-2.01066E-09,4.18145E-09,1.25662E-09,-3.86793E-09,5.21303E-09,4.14956E-10,-1.20733E-09,2.00173E-09,2.7393E-10,-1.82007E-09,2.46136E-09,2.53144E-09,-1.82776E-09,5.61051E-09,3.25235E-09,-8.51811E-10,1.10432E-08,1.29381E-09,-6.38678E-09,8.44903E-09,4.85413E-09,1.34211E-09,1.54124E-08,6.44961E-10,-7.48395E-10,3.75431E-09,2.34636E-09,-1.63211E-09,8.62293E-09,4.74439E-08,-1.49966E-08,1.07492E-07,3.14068E-08,-1.05206E-07,1.46804E-07,2.08459E-08,-8.04763E-08,1.59073E-07,3.88611E-08,-9.16639E-08,1.48341E-07,9.8205E-09,-3.73351E-08,9.38868E-08,7.13024E-09,-3.91314E-08,7.57019E-08,2.24464E-10,-1.7779E-10,6.16291E-10,2.11975E-10,-1.80596E-10,9.13413E-10,1.29926E-10,-2.7253E-10,6.95248E-10,2.77559E-10,-2.17371E-10,9.83475E-10,5.04944E-11,-1.67918E-10,4.57928E-10,1.60617E-10,-1.18329E-10,8.37007E-10,3.30473E-10,-1.99296E-10,9.4788E-10,3.05088E-10,-5.41478E-10,1.44502E-09,1.55195E-10,-5.16129E-10,1.01723E-09,3.98629E-10,-1.06119E-09,1.58754E-09,7.58816E-11,-3.16777E-10,7.5734E-10,1.61644E-10,-3.23339E-10,8.55721E-10
Bolivia (Plurinational State of),4.79E-10,-3.02E-09,3.34E-09,1.55E-10,-2.30E-09,3.09344E-09,4.0887E-10,-9.41277E-10,1.58555E-09,6.70706E-10,-3.58273E-09,4.94189E-09,2.10683E-10,-1.4496E-09,1.68258E-09,1.63265E-10,-1.81456E-09,2.44346E-09,9.84897E-10,-5.85871E-09,8.9211E-09,1.17966E-09,-6.60568E-09,9.99317E-09,9.06225E-10,-3.5902E-09,4.64089E-09,1.99776E-09,-1.03843E-08,1.68469E-08,2.04323E-10,-1.49838E-09,2.22305E-09,8.43163E-10,-4.64785E-09,8.73721E-09,7.67124E-09,-3.85719E-08,5.02326E-08,5.6177E-09,-2.77365E-08,4.46184E-08,5.79874E-09,-9.764E-09,1.97562E-08,7.27581E-09,-3.43556E-08,5.56335E-08,1.46529E-09,-1.33964E-08,1.82946E-08,4.41611E-09,-2.33697E-08,3.13366E-08,1.38729E-10,-6.82469E-10,9.80156E-10,1.19984E-10,-8.17118E-10,8.69744E-10,9.87641E-11,-3.86171E-10,4.02885E-10,1.66968E-10,-1.00107E-09,1.23633E-09,3.27884E-11,-2.26845E-10,3.48167E-10,9.12844E-11,-6.7728E-10,7.98742E-10,2.00879E-10,-8.95669E-10,1.25713E-09,1.71951E-10,-9.44476E-10,1.49748E-09,1.11648E-10,-2.39203E-10,4.47719E-10,2.36263E-10,-1.33517E-09,1.93979E-09,5.15991E-11,-3.57078E-10,4.03252E-10,9.00125E-11,-6.45276E-10,9.5192E-10
Myanmar,1.89E-09,-5.06E-09,8.52E-09,7.83E-10,-5.92E-09,7.93541E-09,1.18837E-09,-5.44171E-09,7.13977E-09,2.45178E-09,-7.66941E-09,1.30756E-08,9.14403E-10,-2.74226E-09,3.97368E-09,9.45137E-10,-4.78993E-09,7.6704E-09,5.71181E-09,-1.14142E-08,2.63193E-08,6.15501E-09,-1.64979E-08,3.30309E-08,3.01424E-09,-2.10888E-08,2.34221E-08,9.13294E-09,-2.61938E-08,4.89734E-08,1.12521E-09,-2.95101E-09,6.16043E-09,4.80281E-09,-1.39469E-08,2.51411E-08,3.85443E-08,-7.08549E-08,1.67475E-07,2.86019E-08,-7.34745E-08,1.4159E-07,2.68825E-08,-6.10989E-08,1.32163E-07,3.54336E-08,-7.77135E-08,1.71244E-07,9.15523E-09,-3.35841E-08,4.80991E-08,2.62018E-08,-4.75496E-08,1.28469E-07,2.48734E-10,-7.65098E-10,1.24509E-09,2.19326E-10,-8.53468E-10,1.27466E-09,1.46789E-10,-7.80687E-10,9.8371E-10,2.89434E-10,-1.11559E-09,1.71895E-09,6.78383E-11,-2.69458E-10,3.61324E-10,1.68906E-10,-5.95446E-10,1.27291E-09,6.28578E-10,-1.58636E-09,2.67419E-09,5.47447E-10,-1.81752E-09,3.403E-09,3.12338E-10,-9.68652E-10,1.76089E-09,7.20269E-10,-2.50781E-09,4.49339E-09,1.57564E-10,-7.14951E-10,8.86791E-10,2.87423E-10,-1.1528E-09,2.22201E-09
Benin,1.06E-10,-5.87E-11,4.06E-10,4.87E-11,-1.65E-10,4.00732E-10,7.94159E-11,-1.43692E-10,3.80595E-10,1.49971E-10,-1.5696E-10,5.87739E-10,4.42472E-11,-1.02024E-10,3.36064E-10,3.39071E-11,-1.59831E-10,3.54386E-10,3.32442E-10,-3.18914E-10,1.00609E-09,3.82637E-10,-6.64105E-10,1.21449E-09,2.33513E-10,-5.81458E-10,1.12165E-09,6.35132E-10,-1.02816E-09,1.65682E-09,6.5766E-11,-1.54508E-10,5.67742E-10,2.65683E-10,-5.39893E-10,1.11941E-09,1.70172E-09,-5.59563E-10,5.76333E-09,1.34396E-09,-1.18491E-09,5.99325E-09,1.19377E-09,-8.90042E-10,5.09982E-09,1.66244E-09,-1.71413E-09,6.03502E-09,3.05351E-10,-1.04297E-09,3.91343E-09,5.30795E-10,-1.32802E-09,3.10262E-09,2.06782E-11,-1.33238E-11,7.14163E-11,1.90118E-11,-2.79329E-11,8.28128E-11,1.38972E-11,-2.41707E-11,6.69142E-11,2.5685E-11,-4.00971E-11,9.57676E-11,4.43379E-12,-1.5072E-11,5.2923E-11,1.38832E-11,-2.5738E-11,8.12848E-11,8.07643E-11,-3.09129E-11,2.54398E-10,7.43143E-11,-8.64326E-11,2.85937E-10,4.69018E-11,-3.49048E-11,2.18173E-10,9.99969E-11,-1.06006E-10,3.03702E-10,1.77695E-11,-4.5258E-11,1.9228E-10,3.63239E-11,-6.90813E-11,2.19276E-10
Belarus,1.06E-10,-7.65E-11,2.58E-10,4.55E-11,-3.17E-10,4.29946E-10,7.18273E-11,-2.36651E-10,4.61404E-10,1.588E-10,-2.92885E-10,9.04791E-10,4.5111E-11,-2.37134E-10,3.01866E-10,3.39403E-11,-1.91129E-10,3.63531E-10,2.86523E-10,-1.95485E-10,6.80625E-10,3.74156E-10,-7.79447E-10,1.75505E-09,1.58184E-10,-9.76453E-10,9.91024E-10,5.50465E-10,-1.42106E-09,2.40338E-09,7.17761E-11,-2.27905E-10,4.34922E-10,2.67146E-10,-5.07205E-10,1.39718E-09,3.01616E-09,-7.67314E-10,7.06928E-09,2.05573E-09,-5.03933E-09,1.05987E-08,1.50536E-09,-6.87839E-09,9.89774E-09,2.57719E-09,-4.85707E-09,1.10521E-08,5.3689E-10,-4.1475E-09,6.37627E-09,3.29418E-10,-2.559E-09,5.04599E-09,2.33143E-11,-8.63014E-12,5.58734E-11,2.13727E-11,-3.45888E-11,8.13319E-11,1.32551E-11,-3.43886E-11,5.84372E-11,2.84189E-11,-3.53853E-11,9.8974E-11,4.89938E-12,-2.18221E-11,4.06106E-11,1.64191E-11,-2.13233E-11,8.15666E-11,1.4734E-11,-3.91992E-12,3.32428E-11,1.30835E-11,-2.60266E-11,4.70898E-11,7.06153E-12,-1.42922E-11,3.65173E-11,1.76294E-11,-3.14071E-11,5.69372E-11,3.11884E-12,-1.0664E-11,2.81674E-11,6.9517E-12,-1.60118E-11,3.49869E-11
