Country name,MedianAnnual cropsMammals,lower 95%Annual cropsMammals,upper 95%Annual cropsMammals,MedianPermanent cropsMammals,lower 95%Permanent cropsMammals,upper 95%Permanent cropsMammals,MedianPastureMammals,lower 95%PastureMammals,upper 95%PastureMammals,MedianUrbanMammals,lower 95%UrbanMammals,upper 95%UrbanMammals,MedianExtensive forestryMammals,lower 95%Extensive forestryMammals,upper 95%Extensive forestryMammals,MedianIntensive forestryMammals,lower 95%Intensive forestryMammals,upper 95%Intensive forestryMammals,MedianAnnual cropsBirds,lower 95%Annual cropsBirds,upper 95%Annual cropsBirds,MedianPermanent cropsBirds,lower 95%Permanent cropsBirds,upper 95%Permanent cropsBirds,MedianPastureBirds,lower 95%PastureBirds,upper 95%PastureBirds,MedianUrbanBirds,lower 95%UrbanBirds,upper 95%UrbanBirds,MedianExtensive forestryBirds,lower 95%Extensive forestryBirds,upper 95%Extensive forestryBirds,MedianIntensive forestryBirds,lower 95%Intensive forestryBirds,upper 95%Intensive forestryBirds,MedianAnnual cropsPlants,lower 95%Annual cropsPlants,upper 95%Annual cropsPlants,MedianPermanent cropsPlants,lower 95%Permanent cropsPlants,upper 95%Permanent cropsPlants,MedianPasturePlants,lower 95%PasturePlants,upper 95%PasturePlants,MedianUrbanPlants,lower 95%UrbanPlants,upper 95%UrbanPlants,MedianExtensive forestryPlants,lower 95%Extensive forestryPlants,upper 95%Extensive forestryPlants,MedianIntensive forestryPlants,lower 95%Intensive forestryPlants,upper 95%Intensive forestryPlants,MedianAnnual cropsAmphibians,lower 95%Annual cropsAmphibians,upper 95%Annual cropsAmphibians,MedianPermanent cropsAmphibians,lower 95%Permanent cropsAmphibians,upper 95%Permanent cropsAmphibians,MedianPastureAmphibians,lower 95%PastureAmphibians,upper 95%PastureAmphibians,MedianUrbanAmphibians,lower 95%UrbanAmphibians,upper 95%UrbanAmphibians,MedianExtensive forestryAmphibians,lower 95%Extensive forestryAmphibians,upper 95%Extensive forestryAmphibians,MedianIntensive forestryAmphibians,lower 95%Intensive forestryAmphibians,upper 95%Intensive forestryAmphibians,MedianAnnual cropsReptiles,lower 95%Annual cropsReptiles,upper 95%Annual cropsReptiles,MedianPermanent cropsReptiles,lower 95%Permanent cropsReptiles,upper 95%Permanent cropsReptiles,MedianPastureReptiles,lower 95%PastureReptiles,upper 95%PastureReptiles,MedianUrbanReptiles,lower 95%UrbanReptiles,upper 95%UrbanReptiles,MedianExtensive forestryReptiles,lower 95%Extensive forestryReptiles,upper 95%Extensive forestryReptiles,MedianIntensive forestryReptiles,lower 95%Intensive forestryReptiles,upper 95%Intensive forestryReptiles
Argentina,2.5633E-08,-7.5405E-08,1.31223E-07,8.24052E-09,-7.9746E-08,1.21245E-07,2.04357E-08,-2.27174E-08,7.92941E-08,3.67443E-08,-1.13831E-07,1.76899E-07,9.30887E-09,-4.88221E-08,8.18927E-08,7.09369E-09,-6.08765E-08,9.69976E-08,6.898E-08,-2.60242E-07,4.10638E-07,8.37575E-08,-3.03066E-07,4.63906E-07,5.45987E-08,-1.17811E-07,2.85887E-07,1.47507E-07,-4.49073E-07,6.60906E-07,1.37909E-08,-6.61084E-08,1.53971E-07,5.53459E-08,-2.22921E-07,4.03794E-07,4.17342E-07,-1.51668E-06,2.67386E-06,3.0174E-07,-1.35331E-06,2.33432E-06,2.01243E-07,-1.9068E-07,8.28495E-07,3.99883E-07,-1.61375E-06,2.61682E-06,6.06128E-08,-7.32885E-07,1.04113E-06,1.80814E-07,-9.52835E-07,1.68578E-06,9.31697E-09,-2.04228E-08,4.35832E-08,8.34908E-09,-2.34207E-08,4.58516E-08,6.44416E-09,-9.54975E-09,2.66237E-08,1.18702E-08,-3.36602E-08,5.50027E-08,1.74103E-09,-1.06358E-08,2.3014E-08,6.1344E-09,-1.92243E-08,4.46318E-08,2.20727E-08,-5.95788E-08,1.14105E-07,1.9481E-08,-5.09219E-08,1.1758E-07,1.18114E-08,-5.7535E-09,4.65227E-08,2.70107E-08,-7.29121E-08,1.52828E-07,4.4347E-09,-2.71404E-08,5.04388E-08,9.41176E-09,-4.3999E-08,7.69451E-08
Australia,2.45114E-08,-5.74751E-08,1.44031E-07,7.88438E-09,-7.34586E-08,1.39474E-07,1.87604E-08,-2.90997E-08,1.34456E-07,3.01296E-08,-8.11171E-08,1.48418E-07,8.87014E-09,-4.10397E-08,8.67443E-08,5.54754E-09,-5.86677E-08,9.88293E-08,9.31621E-08,-2.78821E-07,6.51125E-07,1.19426E-07,-3.77845E-07,8.34031E-07,1.07586E-07,-2.09355E-07,6.15205E-07,1.73581E-07,-4.86937E-07,9.23933E-07,2.01127E-08,-8.14924E-08,2.29534E-07,7.49617E-08,-2.90264E-07,6.40142E-07,9.8466E-07,-2.44351E-06,5.13211E-06,6.03478E-07,-2.15532E-06,4.52893E-06,6.20348E-07,-8.06612E-07,3.14988E-06,7.17833E-07,-1.98784E-06,4.16448E-06,1.52174E-07,-9.49298E-07,2.09548E-06,2.50352E-07,-1.49059E-06,2.52197E-06,1.17401E-08,-2.39724E-08,7.14466E-08,1.03195E-08,-3.21799E-08,7.28401E-08,7.88244E-09,-1.32928E-08,5.27119E-08,1.27017E-08,-3.67249E-08,7.28327E-08,2.26549E-09,-1.54198E-08,2.97696E-08,7.38835E-09,-2.95514E-08,6.61461E-08,6.00904E-08,-1.28338E-07,3.65611E-07,5.35047E-08,-1.47032E-07,3.65304E-07,3.15152E-08,-2.043E-08,2.47575E-07,5.87585E-08,-1.33345E-07,3.37294E-07,1.11391E-08,-6.16151E-08,1.38042E-07,2.30494E-08,-9.3078E-08,2.32767E-07
Austria,1.5426E-07,-4.16162E-07,7.22279E-07,6.30084E-08,-5.58742E-07,5.70558E-07,1.11887E-07,-3.64372E-07,5.50058E-07,2.14624E-07,-4.33183E-07,1.1028E-06,7.42717E-08,-4.41478E-07,3.28253E-07,4.92754E-08,-3.17234E-07,5.37785E-07,3.91683E-07,-8.35419E-07,1.39309E-06,4.66901E-07,-1.78885E-06,1.77965E-06,2.2238E-07,-1.61699E-06,2.44565E-06,7.08954E-07,-2.36028E-06,2.6047E-06,1.01909E-07,-1.69049E-07,4.8724E-07,3.24512E-07,-1.03243E-06,1.416E-06,9.61184E-06,-1.0522E-05,3.5363E-05,7.04787E-06,-1.47053E-05,4.0496E-05,4.91646E-06,-1.74151E-05,1.50032E-05,8.8392E-06,-1.39594E-05,3.85446E-05,1.79221E-06,-1.17128E-05,1.17905E-05,3.86004E-06,-7.51973E-06,2.27106E-05,4.49221E-08,-3.00037E-08,1.27232E-07,3.92419E-08,-4.44948E-08,1.49944E-07,2.60609E-08,-7.12895E-08,8.50903E-08,5.25084E-08,-2.45676E-08,1.62114E-07,9.76242E-09,-3.55121E-08,5.88688E-08,3.01876E-08,-2.52768E-08,1.28134E-07,3.53264E-08,-2.47422E-08,8.91557E-08,3.11152E-08,-2.54857E-08,1.2268E-07,1.6936E-08,-2.74246E-08,5.82576E-08,4.17007E-08,-1.02353E-08,1.27976E-07,7.65897E-09,-3.21352E-08,4.39965E-08,1.75563E-08,-2.03208E-08,7.50589E-08
ANGUILLA,4.96305E-07,-1.93093E-07,1.95683E-06,2.11686E-07,-7.09028E-07,1.95626E-06,3.25696E-07,-5.16951E-07,1.9105E-06,6.8894E-07,4.25304E-08,2.1908E-06,1.8786E-07,-4.98194E-07,1.52006E-06,1.28718E-07,-6.36917E-07,1.58718E-06,3.93973E-06,-1.66551E-06,1.76279E-05,4.92529E-06,-1.18317E-06,1.9319E-05,2.1079E-06,-7.12417E-06,1.80456E-05,7.75318E-06,4.4659E-07,2.39837E-05,9.34051E-07,-9.27461E-07,8.25644E-06,3.53214E-06,-1.91439E-06,1.62119E-05,5.40735E-06,-2.70414E-06,2.5273E-05,4.25172E-06,-2.01255E-06,2.38033E-05,3.0422E-06,-5.06644E-06,2.23762E-05,5.40882E-06,-3.54278E-07,2.33243E-05,9.22918E-07,-3.96476E-06,1.31339E-05,2.03749E-06,-4.09513E-06,1.69677E-05,2.5433E-07,-1.15689E-07,1.11308E-06,2.40126E-07,-1.01746E-07,9.65759E-07,1.50006E-07,-2.22741E-07,9.01317E-07,3.21602E-07,6.07083E-08,1.06404E-06,5.69684E-08,-1.28899E-07,6.45713E-07,1.83932E-07,-6.52733E-08,9.61475E-07,1.80709E-06,-9.14114E-07,7.24959E-06,1.6808E-06,-7.52689E-07,7.04612E-06,9.44599E-07,-5.93155E-07,5.59667E-06,2.29446E-06,4.71781E-07,7.281E-06,4.16212E-07,-8.97415E-07,4.11171E-06,8.66614E-07,-1.00059E-06,5.3899E-06
Antarctica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bahrain,2.31741E-08,-1.22427E-07,1.73396E-07,7.85836E-09,-1.01903E-07,1.36445E-07,2.20209E-08,-1.58839E-08,4.53965E-08,3.2886E-08,-1.74341E-07,2.10478E-07,0,0,0,0,0,0,9.45644E-08,-7.51771E-07,1.13124E-06,1.29061E-07,-8.47441E-07,1.03897E-06,1.1569E-07,-1.31909E-07,2.71887E-07,2.31232E-07,-1.27004E-06,1.53693E-06,0,0,0,0,0,0,2.58629E-07,-1.36743E-06,2.26211E-06,1.9725E-07,-1.09477E-06,2.04136E-06,2.03655E-07,-2.28677E-07,3.94822E-07,2.58069E-07,-1.16964E-06,2.36699E-06,0,0,0,0,0,0,7.0653E-10,-4.62533E-09,5.68876E-09,6.50228E-10,-3.96243E-09,4.45929E-09,6.03988E-10,-4.38918E-10,1.31545E-09,9.06776E-10,-5.87476E-09,5.61338E-09,0,0,0,0,0,0,3.79821E-08,-1.33944E-07,2.6838E-07,3.2906E-08,-2.20581E-07,1.9675E-07,2.19244E-08,-2.97412E-08,5.35865E-08,4.90978E-08,-2.36585E-07,3.02398E-07,0,0,0,0,0,0
Barbados,2.83339E-07,-1.08018E-07,1.15095E-06,1.13241E-07,-4.23977E-07,1.1831E-06,1.83511E-07,-2.90168E-07,1.14668E-06,4.01229E-07,7.77879E-08,1.24379E-06,1.02786E-07,-3.04834E-07,9.22942E-07,7.22119E-08,-3.75964E-07,9.44165E-07,2.52912E-06,-9.30156E-07,1.24827E-05,3.1952E-06,-4.10704E-07,1.29755E-05,1.20989E-06,-4.21841E-06,1.28837E-05,4.98834E-06,1.33835E-06,1.67358E-05,6.20412E-07,-5.94898E-07,5.57887E-06,2.31553E-06,-9.94992E-07,1.06696E-05,4.48944E-06,-2.26964E-06,2.24135E-05,3.56321E-06,-1.62391E-06,2.10567E-05,2.53348E-06,-4.34783E-06,1.9525E-05,4.54615E-06,-1.60086E-07,2.0648E-05,7.70835E-07,-3.55256E-06,1.14158E-05,1.75164E-06,-3.65118E-06,1.50782E-05,2.36425E-07,-1.06189E-07,1.03336E-06,2.2362E-07,-9.01044E-08,8.89418E-07,1.37961E-07,-2.08103E-07,8.35985E-07,3.00001E-07,6.54542E-08,9.67835E-07,5.29424E-08,-1.20512E-07,5.75092E-07,1.71794E-07,-5.88029E-08,8.84289E-07,1.57055E-06,-8.07578E-07,6.41838E-06,1.46755E-06,-6.38321E-07,6.33983E-06,8.37787E-07,-5.09053E-07,5.02788E-06,2.03047E-06,4.48294E-07,6.42101E-06,3.63943E-07,-7.96447E-07,3.61779E-06,7.611E-07,-8.80842E-07,4.81761E-06
Botswana,1.2008E-08,-3.52209E-08,7.55547E-08,2.91338E-09,-4.02553E-08,6.8161E-08,8.80966E-09,-5.84924E-09,5.68374E-08,1.73916E-08,-5.15845E-08,9.88981E-08,3.44505E-09,-2.79444E-08,5.10089E-08,1.13384E-09,-2.05208E-08,3.54104E-08,2.61017E-08,-1.2687E-07,2.62543E-07,3.63735E-08,-1.56604E-07,3.02209E-07,2.44925E-08,-1.92433E-08,1.83378E-07,6.80979E-08,-2.16813E-07,4.22048E-07,5.56117E-09,-3.38604E-08,9.8003E-08,1.1139E-08,-7.97966E-08,1.77371E-07,9.85552E-08,-2.65112E-07,8.04869E-07,6.68548E-08,-2.91642E-07,7.70642E-07,5.66216E-08,-4.94541E-08,4.78938E-07,9.33902E-08,-3.14314E-07,7.70332E-07,9.96464E-09,-1.60138E-07,3.48013E-07,7.2942E-09,-1.16786E-07,2.22828E-07,2.0631E-09,-5.16414E-09,1.59401E-08,1.79088E-09,-5.77151E-09,1.52816E-08,1.3706E-09,-9.48836E-10,1.04619E-08,2.71671E-09,-8.85663E-09,1.7931E-08,2.70756E-10,-3.25391E-09,7.64888E-09,6.47308E-10,-3.55621E-09,1.05586E-08,1.20571E-08,-3.01818E-08,6.69465E-08,1.02264E-08,-3.10115E-08,7.15962E-08,5.74437E-09,-1.22796E-09,3.79291E-08,1.48275E-08,-3.81303E-08,8.48304E-08,1.98294E-09,-1.47513E-08,3.18122E-08,1.43523E-09,-9.50809E-09,2.58665E-08
BERMUDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belgium ,7.32068E-08,-5.8208E-08,2.12631E-07,3.42431E-08,-1.47117E-07,2.72884E-07,5.44962E-08,-1.49875E-07,2.59308E-07,1.1308E-07,-1.36316E-07,3.91973E-07,3.2281E-08,-9.20778E-08,2.23711E-07,2.24227E-08,-1.19112E-07,2.43908E-07,2.2063E-07,-1.5751E-07,6.79661E-07,2.9882E-07,-9.71314E-08,8.47493E-07,1.28024E-07,-4.31284E-07,7.49389E-07,4.55729E-07,1.29855E-07,1.19475E-06,5.8524E-08,-7.88626E-08,3.41357E-07,2.15357E-07,-1.51533E-07,7.53877E-07,2.34251E-06,-7.98624E-07,6.45137E-06,1.65688E-06,-1.44516E-06,9.53518E-06,1.2152E-06,-3.43271E-06,7.16146E-06,2.11217E-06,-1.29054E-06,8.71443E-06,4.38807E-07,-2.0053E-06,6.48352E-06,2.60874E-07,-1.76063E-06,3.88574E-06,2.5119E-08,-1.38214E-08,6.73599E-08,2.33753E-08,-2.69956E-08,7.90674E-08,1.44953E-08,-2.95452E-08,7.47388E-08,3.13781E-08,-2.74051E-08,8.62952E-08,5.27721E-09,-1.72849E-08,4.66034E-08,1.72474E-08,-2.12523E-08,7.35005E-08,1.86927E-08,-8.51279E-09,4.71737E-08,1.68034E-08,-1.9488E-08,5.44173E-08,8.79242E-09,-1.09312E-08,4.40168E-08,2.25661E-08,-1.95552E-08,6.48761E-08,3.73157E-09,-1.25655E-08,3.2231E-08,8.44035E-09,-1.36411E-08,3.97127E-08
Bahamas,1.63153E-07,-4.26496E-07,8.29297E-07,8.6142E-08,-5.77209E-07,6.72434E-07,1.13419E-07,-4.14478E-07,6.45554E-07,2.27679E-07,-6.51757E-07,1.39466E-06,8.17975E-08,-3.17842E-07,4.02554E-07,4.69233E-08,-4.35958E-07,6.56654E-07,1.37404E-06,-7.45763E-06,1.35353E-05,1.82403E-06,-8.98158E-06,1.28804E-05,1.22912E-06,-5.77781E-06,6.68299E-06,2.9872E-06,-1.01552E-05,1.89698E-05,4.18088E-07,-1.57663E-06,2.6574E-06,1.28597E-06,-6.71918E-06,1.00499E-05,4.7178E-06,-4.44117E-05,5.6315E-05,3.40475E-06,-4.12794E-05,4.40393E-05,3.47257E-06,-1.51298E-05,2.39102E-05,4.76788E-06,-4.41148E-05,5.26879E-05,1.49846E-06,-1.19503E-05,1.36313E-05,1.8788E-06,-2.47936E-05,2.77782E-05,1.72693E-07,-2.14771E-07,4.57627E-07,1.57867E-07,-2.0896E-07,4.49348E-07,9.9721E-08,-2.36903E-07,3.67754E-07,2.06116E-07,-6.90544E-08,7.11574E-07,3.80974E-08,-1.22097E-07,2.12222E-07,1.19166E-07,-9.96094E-08,5.6561E-07,1.20533E-06,-2.05638E-06,4.75678E-06,1.09587E-06,-2.04006E-06,4.76792E-06,6.20013E-07,-9.23723E-07,2.7113E-06,1.46265E-06,-1.76503E-06,6.41366E-06,2.96459E-07,-1.20837E-06,1.4898E-06,5.53943E-07,-1.6708E-06,3.41766E-06
Bangladesh,1.54012E-07,-1.85381E-08,5.4539E-07,7.49522E-08,-2.22571E-07,5.68969E-07,9.85504E-08,-2.17461E-07,5.46236E-07,2.13605E-07,-1.95692E-07,7.04303E-07,6.44354E-08,-1.76927E-07,3.79881E-07,8.72734E-08,-1.74774E-07,5.16037E-07,4.59112E-07,-1.21721E-07,1.49869E-06,4.90523E-07,-3.81742E-07,1.79162E-06,2.00323E-07,-8.82652E-07,1.46494E-06,7.22053E-07,-3.98338E-07,2.38179E-06,8.29419E-08,-1.26336E-07,5.48987E-07,3.8541E-07,-4.15129E-07,1.49017E-06,3.29956E-06,4.01604E-07,1.13994E-05,2.62999E-06,-1.42012E-06,1.06382E-05,2.34783E-06,-3.95103E-07,8.88561E-06,3.15403E-06,-1.4553E-06,1.02771E-05,6.20556E-07,-1.66351E-06,4.50002E-06,2.44534E-06,-1.1225E-06,8.41541E-06,1.15069E-08,-3.01139E-09,4.12177E-08,1.16164E-08,-1.45433E-08,4.73894E-08,6.56599E-09,-1.59159E-08,4.0844E-08,1.48631E-08,-2.08375E-08,5.54751E-08,2.54673E-09,-1.02069E-08,2.30621E-08,8.7202E-09,-1.3737E-08,4.27633E-08,5.42209E-08,-1.38516E-08,1.91785E-07,5.27402E-08,-7.11115E-08,2.13645E-07,2.65719E-08,-4.2348E-08,1.60532E-07,6.73841E-08,-9.70977E-08,2.29488E-07,1.12788E-08,-4.49194E-08,1.04428E-07,2.50771E-08,-5.69197E-08,1.44578E-07
Belize,6.34043E-07,-4.44478E-06,4.03109E-06,2.23006E-07,-4.55246E-06,4.02503E-06,3.6593E-07,-2.6531E-06,4.71466E-06,9.13977E-07,-6.08061E-06,6.47846E-06,3.91989E-07,-6.56549E-07,1.25671E-06,1.65321E-07,-2.73481E-06,3.99334E-06,1.86049E-06,-7.22804E-06,9.72574E-06,2.16724E-06,-1.0344E-05,1.29228E-05,9.6041E-07,-1.14834E-05,1.11446E-05,3.33868E-06,-1.53482E-05,2.25146E-05,4.96489E-07,-6.42195E-07,1.87863E-06,1.59571E-06,-7.30354E-06,1.16285E-05,1.06607E-05,-8.1319E-05,0.000119183,7.44388E-06,-6.51332E-05,0.000111379,5.97521E-06,-5.40815E-05,9.81086E-05,1.04583E-05,-8.16126E-05,0.00011941,3.61739E-06,-1.5139E-05,1.9744E-05,4.6397E-06,-4.87091E-05,5.8115E-05,1.39364E-07,-6.38764E-07,1.18605E-06,1.21433E-07,-6.08959E-07,1.16391E-06,7.83179E-08,-4.83609E-07,7.63286E-07,1.69401E-07,-9.4251E-07,1.53452E-06,4.32126E-08,-1.62709E-07,2.17056E-07,9.33454E-08,-5.96844E-07,1.20778E-06,3.67888E-07,-3.09268E-06,2.33114E-06,3.17937E-07,-3.17006E-06,3.09238E-06,1.79713E-07,-1.22946E-06,1.6348E-06,4.39998E-07,-3.9876E-06,3.76004E-06,1.16639E-07,-3.89484E-07,6.91847E-07,1.60173E-07,-2.56229E-06,2.11295E-06
Bosnia and Herzegovina,3.68587E-07,-2.73795E-07,9.03215E-07,1.66181E-07,-7.28133E-07,1.86401E-06,2.22437E-07,-8.63175E-07,1.74367E-06,5.10997E-07,-1.71684E-06,2.17437E-06,1.72393E-07,-5.19211E-07,7.85614E-07,1.12911E-07,-7.48566E-07,9.64701E-07,9.46186E-07,-6.9217E-07,1.95079E-06,1.23039E-06,-3.18601E-07,4.23386E-06,4.83927E-07,-2.4651E-06,3.04368E-06,1.8133E-06,5.00039E-07,5.83676E-06,2.42896E-07,-2.76245E-07,1.34083E-06,8.84775E-07,-5.98535E-07,3.16566E-06,1.69548E-05,-6.36354E-06,3.71371E-05,1.13713E-05,-4.42807E-05,5.30726E-05,7.81117E-06,-3.09753E-05,5.94447E-05,1.41692E-05,-3.72445E-05,5.2579E-05,3.59632E-06,-1.39152E-05,3.23449E-05,2.28572E-06,-1.45187E-05,2.63604E-05,8.42796E-08,-7.00608E-08,2.15867E-07,7.93786E-08,-7.13901E-08,3.38516E-07,4.78429E-08,-1.00177E-07,2.51954E-07,1.02689E-07,-8.33762E-08,3.71415E-07,1.94437E-08,-6.32089E-08,1.60184E-07,6.02073E-08,-4.41752E-08,2.96278E-07,1.21967E-07,-8.19992E-08,3.3088E-07,1.11071E-07,-2.18421E-07,5.436E-07,5.69197E-08,-1.86911E-07,3.74367E-07,1.45457E-07,-4.28474E-07,5.75846E-07,2.85548E-08,-1.23316E-07,2.66906E-07,5.85897E-08,-1.27233E-07,3.24456E-07
Bolivia (Plurinational State of),4.08901E-08,-2.66336E-07,3.07981E-07,1.34474E-08,-2.13341E-07,2.84345E-07,3.40602E-08,-8.44433E-08,1.50687E-07,5.66486E-08,-3.26969E-07,4.58915E-07,1.7574E-08,-1.31292E-07,1.51041E-07,1.36992E-08,-1.58755E-07,2.22108E-07,7.7178E-08,-5.08871E-07,7.63743E-07,9.28278E-08,-5.68264E-07,8.73643E-07,6.92189E-08,-2.88687E-07,4.21364E-07,1.58042E-07,-9.22862E-07,1.41652E-06,1.60168E-08,-1.29824E-07,2.05983E-07,6.63108E-08,-4.19089E-07,7.67711E-07,5.64356E-07,-2.90819E-06,4.1463E-06,4.15461E-07,-2.15726E-06,3.88182E-06,4.23361E-07,-7.48245E-07,1.72018E-06,5.42908E-07,-2.72324E-06,4.24724E-06,1.06749E-07,-1.02571E-06,1.51891E-06,3.46576E-07,-1.85344E-06,2.67036E-06,1.11506E-08,-6.12502E-08,8.26537E-08,9.73189E-09,-7.22768E-08,7.56508E-08,7.79356E-09,-2.79486E-08,3.77028E-08,1.38676E-08,-8.35758E-08,1.02509E-07,2.60405E-09,-1.90868E-08,2.96685E-08,7.44906E-09,-5.34268E-08,7.14687E-08,1.63114E-08,-7.89464E-08,1.13382E-07,1.40349E-08,-8.42436E-08,1.29308E-07,8.97202E-09,-1.80354E-08,4.40756E-08,1.96522E-08,-1.19752E-07,1.68471E-07,4.16082E-09,-3.12882E-08,3.58735E-08,7.28028E-09,-5.69991E-08,8.13987E-08
Myanmar,2.63585E-07,-8.42709E-07,1.31694E-06,1.06254E-07,-9.291E-07,1.22259E-06,1.64586E-07,-8.64968E-07,1.10012E-06,3.45475E-07,-1.28943E-06,2.05151E-06,1.31896E-07,-3.82001E-07,5.63579E-07,1.2699E-07,-7.63127E-07,1.17373E-06,7.74804E-07,-1.75081E-06,3.74488E-06,8.49591E-07,-2.39132E-06,4.77433E-06,4.14842E-07,-3.22108E-06,3.35424E-06,1.27311E-06,-3.82692E-06,7.44529E-06,1.58105E-07,-4.02027E-07,8.52322E-07,6.48942E-07,-1.97509E-06,3.69519E-06,4.99892E-06,-1.23741E-05,2.73352E-05,3.60486E-06,-1.25924E-05,2.09219E-05,3.29232E-06,-1.11412E-05,2.01778E-05,4.53413E-06,-1.32483E-05,2.51305E-05,1.29674E-06,-4.67181E-06,6.72308E-06,3.09777E-06,-7.52701E-06,1.71314E-05,3.54218E-08,-1.19164E-07,1.9711E-07,3.11209E-08,-1.37682E-07,1.96145E-07,2.05118E-08,-1.1961E-07,1.42053E-07,4.15369E-08,-1.75586E-07,2.60087E-07,9.74635E-09,-3.86588E-08,5.49098E-08,2.39172E-08,-9.58595E-08,1.8489E-07,8.56811E-08,-2.26357E-07,4.28106E-07,7.43653E-08,-2.79604E-07,4.97501E-07,4.24747E-08,-1.41236E-07,2.53302E-07,9.90465E-08,-3.77064E-07,6.55775E-07,2.19124E-08,-1.02909E-07,1.25373E-07,3.85227E-08,-1.76193E-07,3.25163E-07
Benin,4.07314E-09,-2.51665E-09,2.72702E-08,1.73539E-09,-9.35982E-09,2.63295E-08,2.64713E-09,-6.88829E-09,2.58969E-08,5.71682E-09,-5.42627E-09,3.87737E-08,1.65148E-09,-5.78502E-09,2.11297E-08,1.57186E-09,-8.57164E-09,2.66224E-08,1.09052E-08,-1.34664E-08,7.59696E-08,1.23402E-08,-2.76115E-08,8.80948E-08,6.64594E-09,-2.93531E-08,8.76626E-08,2.03044E-08,-3.6633E-08,1.18549E-07,2.09639E-09,-6.35445E-09,3.6357E-08,9.00139E-09,-2.33767E-08,8.56648E-08,6.32076E-08,-1.96919E-08,4.10303E-07,4.84875E-08,-5.45181E-08,3.97952E-07,4.43544E-08,-3.36627E-08,3.51445E-07,6.27127E-08,-4.31045E-08,3.86655E-07,1.10965E-08,-5.29197E-08,2.0981E-07,3.22823E-08,-6.92046E-08,2.13103E-07,8.56448E-10,-5.41754E-10,5.19251E-09,7.70658E-10,-1.29315E-09,6.17907E-09,4.87915E-10,-1.41709E-09,4.30771E-09,1.08642E-09,-1.66879E-09,7.37262E-09,1.68983E-10,-8.51188E-10,3.07394E-09,5.7102E-10,-1.37245E-09,5.1528E-09,2.62604E-09,-1.21286E-09,1.93415E-08,2.3401E-09,-4.84478E-09,1.9983E-08,1.37955E-09,-1.67446E-09,1.31133E-08,3.37297E-09,-4.53392E-09,2.36901E-08,5.10264E-10,-2.72873E-09,9.45139E-09,1.10827E-09,-3.58571E-09,1.40004E-08
Belarus,4.61882E-08,-3.33325E-08,1.16416E-07,2.01687E-08,-1.41741E-07,1.90604E-07,3.13357E-08,-1.01857E-07,2.18499E-07,6.93288E-08,-1.31932E-07,4.01245E-07,1.96551E-08,-1.09104E-07,1.38026E-07,1.49876E-08,-8.48495E-08,1.67832E-07,1.17417E-07,-7.92311E-08,2.8592E-07,1.52904E-07,-3.37727E-07,6.71555E-07,6.31937E-08,-4.26892E-07,4.22441E-07,2.26439E-07,-5.8559E-07,9.8236E-07,2.91912E-08,-9.00462E-08,1.80554E-07,1.09442E-07,-2.03981E-07,5.70012E-07,1.18045E-06,-3.03546E-07,2.81791E-06,7.9763E-07,-1.875E-06,4.10108E-06,5.8172E-07,-2.75059E-06,3.68901E-06,9.94431E-07,-1.91332E-06,4.47719E-06,2.09594E-07,-1.57768E-06,2.42068E-06,1.26798E-07,-1.00037E-06,1.95518E-06,9.68685E-09,-3.57988E-09,2.38665E-08,8.87804E-09,-1.49158E-08,3.40957E-08,5.40498E-09,-1.46896E-08,2.43216E-08,1.17609E-08,-1.54531E-08,4.12002E-08,2.04579E-09,-8.98138E-09,1.61523E-08,6.77852E-09,-8.79543E-09,3.27672E-08,6.10602E-09,-1.60999E-09,1.37929E-08,5.37231E-09,-1.11723E-08,2.02807E-08,2.82693E-09,-5.93219E-09,1.50257E-08,7.3654E-09,-1.32742E-08,2.26057E-08,1.27308E-09,-4.50377E-09,1.16254E-08,2.84087E-09,-6.3275E-09,1.41031E-08
