Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBSH","Food Balances (old methodology and population)","256","Luxembourg","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.76","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","129","Madagascar","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","3.11","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","129","Madagascar","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.24","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","129","Madagascar","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0.84","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","129","Madagascar","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","1.14","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","129","Madagascar","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.18","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","130","Malawi","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","0.88","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","130","Malawi","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.79","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","130","Malawi","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0.82","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","130","Malawi","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","0.49","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","130","Malawi","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","131","Malaysia","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","2.34","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","131","Malaysia","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.24","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","131","Malaysia","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","2.57","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","131","Malaysia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","12.65","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","131","Malaysia","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","132","Maldives","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","2.71","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","132","Maldives","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.31","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","132","Maldives","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0.37","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","132","Maldives","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","4.37","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","132","Maldives","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","1.18","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","133","Mali","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","4.14","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","133","Mali","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","3.35","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","133","Mali","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0.06","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","133","Mali","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","133","Mali","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","1.31","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","134","Malta","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","6.94","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","134","Malta","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.56","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","134","Malta","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","8.5","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","134","Malta","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","10.41","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","134","Malta","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","2.76","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","136","Mauritania","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","2.6","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","136","Mauritania","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","4.42","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","136","Mauritania","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","136","Mauritania","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","1.33","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","136","Mauritania","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","2.35","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","137","Mauritius","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","2.71","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","137","Mauritius","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","1.5","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","137","Mauritius","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","1.23","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","137","Mauritius","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","12.91","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","137","Mauritius","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.39","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","138","Mexico","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","6.5","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","138","Mexico","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.39","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","138","Mexico","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","4.09","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","138","Mexico","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","8.42","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","138","Mexico","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.33","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","141","Mongolia","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","7.19","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","141","Mongolia","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","15.9","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","141","Mongolia","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0.04","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","141","Mongolia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","0.69","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","141","Mongolia","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","3.09","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","273","Montenegro","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","4.59","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","273","Montenegro","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.63","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","273","Montenegro","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","13.66","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","273","Montenegro","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","4.73","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","273","Montenegro","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","143","Morocco","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","2.62","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","143","Morocco","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","1.93","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","143","Morocco","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0.01","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","143","Morocco","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","7.27","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","143","Morocco","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.81","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","144","Mozambique","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","0.37","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","144","Mozambique","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.35","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","144","Mozambique","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","1.33","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","144","Mozambique","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","0.58","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","144","Mozambique","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.01","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","28","Myanmar","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","1.82","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","28","Myanmar","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.37","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","28","Myanmar","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","3.49","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","28","Myanmar","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","7.24","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","28","Myanmar","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.01","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","147","Namibia","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","3.75","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","147","Namibia","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","2.23","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","147","Namibia","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","1.1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","147","Namibia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","3.45","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","147","Namibia","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","2.45","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","149","Nepal","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","2.57","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","149","Nepal","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.86","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","149","Nepal","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0.2","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","149","Nepal","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","0.45","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","149","Nepal","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","150","Netherlands","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","6.04","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","150","Netherlands","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.34","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","150","Netherlands","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","10.23","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","150","Netherlands","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","5.28","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","150","Netherlands","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","7.01","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","153","New Caledonia","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","6.65","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","153","New Caledonia","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.75","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","153","New Caledonia","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","4.62","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","153","New Caledonia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","15.12","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","153","New Caledonia","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.05","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","156","New Zealand","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","16.25","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","156","New Zealand","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","6.87","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","156","New Zealand","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","4.31","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","156","New Zealand","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","12.37","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","156","New Zealand","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","1.9","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","157","Nicaragua","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","0.17","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","157","Nicaragua","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","157","Nicaragua","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0.88","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","157","Nicaragua","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","5.66","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","157","Nicaragua","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.18","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","158","Niger","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","3.48","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","158","Niger","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","1.61","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","158","Niger","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0.03","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","158","Niger","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","0.35","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","158","Niger","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","1.35","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","159","Nigeria","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","0.94","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","159","Nigeria","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","1.09","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","159","Nigeria","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0.47","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","159","Nigeria","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","0.57","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","159","Nigeria","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.49","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","154","North Macedonia","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","3.27","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","154","North Macedonia","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.58","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","154","North Macedonia","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","2.33","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","154","North Macedonia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","5.86","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","154","North Macedonia","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.06","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","162","Norway","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","6.87","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","162","Norway","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","1.75","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","162","Norway","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","6.26","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","162","Norway","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","7","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","162","Norway","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.58","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","221","Oman","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","4.9","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","221","Oman","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","5.44","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","221","Oman","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","221","Oman","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","10.04","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","221","Oman","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","1.13","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","165","Pakistan","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","2.97","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","165","Pakistan","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","165","Pakistan","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","165","Pakistan","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","1.47","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","165","Pakistan","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.06","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","166","Panama","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","8","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","166","Panama","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","166","Panama","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","3.26","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","166","Panama","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","8.88","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","166","Panama","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","1.27","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","169","Paraguay","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","6.62","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","169","Paraguay","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.22","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","169","Paraguay","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","8.67","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","169","Paraguay","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","1.84","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","169","Paraguay","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.22","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","170","Peru","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","2.46","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","170","Peru","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.37","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","170","Peru","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","1.31","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","170","Peru","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","5.74","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","170","Peru","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.56","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","171","Philippines","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","1.66","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","171","Philippines","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.25","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","171","Philippines","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","5.49","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","171","Philippines","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","3.73","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","171","Philippines","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","173","Poland","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","1.07","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","173","Poland","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.02","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","173","Poland","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","17.69","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","173","Poland","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","9.05","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","173","Poland","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.06","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","174","Portugal","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","6.79","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","174","Portugal","674","Protein supply quantity (g/capita/day)","2732","Mutton & Goat Meat","2011","2011","g/capita/day","0.83","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","174","Portugal","674","Protein supply quantity (g/capita/day)","2733","Pigmeat","2011","2011","g/capita/day","10.92","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","174","Portugal","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","12.05","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","174","Portugal","674","Protein supply quantity (g/capita/day)","2735","Meat, Other","2011","2011","g/capita/day","0.62","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","117","Republic of Korea","674","Protein supply quantity (g/capita/day)","2731","Bovine Meat","2011","2011","g/capita/day","5.09","Fc","Calculated data"
